id_player,player_name,nationality,field_position,position,weight_kg,height_cm,age,id_team,player_image,assists,corners_taken,offsides,dribbles,total_attempts,attempts_on_target,attempts_off_target,blocked,balls_recovered,tackles,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,yellow_cards,red_cards,passing_accuracy_percent,passes_attempted,passes_completed,crossing_accuracy_percent,crosses_attempted,crosses_completed,free_kick_taken,saves,goals_conceded,saves_on_penalty,clean_sheets,punches_made,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored,distance_covered_kmph,top_speed,minutes_played,matches_appearance
250173502,Samuel Lino,Brazil,Midfielder,UNKNOWN,,,24,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250173502.jpg,0,1,1,3,4,1,2,1,8,3,2,1,1,1,5,0,0,87.75,82,73,0.0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,19.91,30.93,143,4
250118281,Lautaro Martínez,Argentina,Forward,STRIKER,,,27,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118281.jpg,0,0,1,3,5,4,0,1,4,2,0,2,2,2,5,1,0,80.0,40,32,0.0,1,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0,16.53,30.66,142,4
250113947,Łukasz Łakomy,Poland,Midfielder,,,,23,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113947.jpg,0,5,0,2,4,1,3,0,9,0,0,0,0,4,1,0,0,79.67,78,65,0.0,6,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,20.69,28.79,142,3
250019616,Tomi Horvat,Slovenia,Midfielder,UNKNOWN,,,25,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019616.jpg,0,3,0,0,3,0,2,1,3,3,1,2,0,2,2,1,0,91.0,51,45,25.0,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,21.44,28.23,140,4
250144297,El Bilal Touré,Mali,Forward,,,,23,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144297.jpg,0,0,0,5,4,1,2,1,1,1,1,0,1,4,6,0,0,79.0,38,28,0.0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,18.16,32.86,139,4
250166754,Kacper Urbański,Poland,Midfielder,,,,20,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166754.jpg,0,3,0,3,3,1,2,0,3,4,1,3,1,0,3,0,0,82.0,55,42,25.0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,19.76,29.37,139,3
102153,Vladimír Weiss,Slovakia,Midfielder,WINGER,71.0,173.0,34,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/102153.jpg,0,0,0,6,1,0,0,1,6,9,3,6,1,2,4,1,0,79.0,49,39,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,32.43,139,2
250166930,Arthur Vermeeren,Belgium,Midfielder,UNKNOWN,,,19,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166930.jpg,0,0,1,1,0,0,0,0,4,3,1,2,0,3,0,0,0,89.67,93,83,0.0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,19.12,30.85,138,3
250138653,Nicolò Savona,Italy,Defender,,,,21,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138653.jpg,0,0,1,1,1,0,0,1,6,0,0,0,3,1,0,0,0,93.67,72,68,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,17.59,34.09,138,3
250198501,Anrie Chase,Japan,Defender,UNKNOWN,,,20,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198501.jpg,0,0,0,0,1,0,0,1,8,1,1,0,2,1,0,1,0,68.0,71,63,0.0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,17.73,33.48,137,4
250061361,Alexander Sørloth,Norway,Forward,STRIKER,,,28,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061361.jpg,0,0,1,1,6,3,2,1,4,4,0,4,1,4,3,0,0,74.0,36,26,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.17,32.65,137,3
250186923,Javier Galán,Spain,Defender,UNKNOWN,,,29,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250186923.jpg,0,0,0,4,0,0,0,0,11,5,2,3,5,2,2,1,0,77.0,58,45,100.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.94,32.03,137,2
250058220,Rúben Dias,Portugal,Defender,CENTRE_BACK,,,27,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058220.jpg,0,0,0,0,0,0,0,0,11,2,1,1,1,1,0,1,0,95.34,145,138,0.0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,16.89,32.25,135,3
250127347,Karim Adeyemi,Germany,Forward,STRIKER,,,22,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127347.jpg,0,0,0,5,7,5,2,0,5,1,1,0,0,0,4,0,0,81.0,56,45,0.0,2,0,0,0,0,0,1,0,3,2,1,0,3,0,0,0,16.8,35.14,135,2
250128409,Alan Virginius,France,Forward,UNKNOWN,,,21,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128409.jpg,0,0,1,3,2,0,1,1,0,0,0,0,1,1,1,0,0,67.0,23,19,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17.82,33.45,132,4
250124222,Maximilian Beier,Germany,Forward,STRIKER,,,22,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124222.jpg,0,0,0,2,3,2,0,1,6,2,0,2,0,4,0,0,0,73.67,36,26,50.0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17.37,34.09,132,3
250193519,Kevin,Brazil,Midfielder,,,,21,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193519.jpg,0,0,0,9,6,1,2,3,8,2,2,0,1,0,3,0,0,82.34,46,37,50.0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15.98,34.46,132,3
250114167,Nicolas Seiwald,Austria,Midfielder,UNKNOWN,,,23,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250114167.jpg,0,0,0,1,1,0,1,0,10,0,0,0,2,0,1,0,0,96.67,50,48,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.35,31.37,131,3
250128270,Eduardo Camavinga,France,Midfielder,DEFENSIVE_MIDFIELDER,,,21,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128270.jpg,0,0,0,3,0,0,0,0,13,8,4,4,4,6,5,2,0,94.67,83,79,50.0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,16.26,34.9,131,3
250154416,Stefan Bajcetic,Spain,Midfielder,UNKNOWN,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154416.jpg,0,1,0,4,1,0,0,1,6,6,0,6,4,2,3,0,0,86.67,102,91,100.0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1,30.75,128,3
250080570,Marco Asensio,Spain,Forward,ATTACKING_MIDFIELDER,70.0,178.0,28,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080570.jpg,0,3,0,1,4,0,2,2,2,1,1,0,1,0,1,0,0,80.34,37,31,50.0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16.14,31.18,128,3
250102901,Mama Baldé,Guinea-Bissau,Forward,UNKNOWN,,,29,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102901.jpg,1,0,1,7,2,0,1,1,9,2,1,1,0,2,2,0,0,70.0,35,23,100.0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14.99,34.74,125,3
1903428,Marko Arnautović,Austria,Forward,WINGER,83.0,192.0,35,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1903428.jpg,0,0,2,4,3,3,0,0,2,1,1,0,0,1,1,0,0,70.5,42,30,0.0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,14.4,33.16,125,2
250124849,Lazar Samardzic,Serbia,Midfielder,UNKNOWN,,,22,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124849.jpg,0,7,1,9,5,1,1,3,3,1,0,1,1,0,2,0,0,59.0,60,54,22.23,9,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,17.47,31.38,124,3
250200298,Kamory Doumbia,Mali,Midfielder,UNKNOWN,,,21,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200298.jpg,0,6,0,4,5,3,0,2,5,2,1,1,0,2,0,0,0,73.75,50,42,0.0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17.78,29.01,123,4
250055957,Robert Andrich,Germany,Midfielder,,,,30,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055957.jpg,1,0,0,0,1,1,0,0,11,6,4,2,4,4,0,0,0,85.0,60,54,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16.61,32.19,123,3
250079670,Marcos Llorente,Spain,Midfielder,UNKNOWN,71.0,182.0,29,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079670.jpg,1,0,0,1,2,0,0,2,4,2,0,2,0,3,1,0,0,71.5,52,41,57.15,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71,33.04,123,2
250198114,Ngal'Ayel Mukau,Belgium,Midfielder,UNKNOWN,,,20,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198114.jpg,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,83.5,57,48,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,29.05,123,2
250019346,Loris Benito,Switzerland,Defender,FULL_BACK,80.0,184.0,32,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019346.jpg,0,0,0,0,0,0,0,0,8,0,0,0,5,2,0,0,0,90.0,81,73,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15.06,31.66,123,2
250115487,Danylo Sikan,Ukraine,Forward,STRIKER,,,23,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115487.jpg,0,0,1,2,1,0,0,1,1,4,2,2,1,2,0,0,0,89.67,25,22,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14.17,31.67,121,3
250197796,Juanpe,Spain,Defender,,,,33,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197796.jpg,0,0,0,0,1,1,0,0,9,0,0,0,6,0,0,0,0,89.5,95,90,0.0,0,0,4,0,0,0,1,0,1,0,1,1,0,0,0,0,14.1,29.62,120,2
1906768,Oriol Romeu,Spain,Midfielder,DEFENSIVE_MIDFIELDER,75.0,183.0,33,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1906768.jpg,0,0,0,0,0,0,0,0,7,7,1,6,2,4,1,1,0,90.5,54,48,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45,29.33,120,2
250007075,Mattia Perin,Italy,Goalkeeper,GOALKEEPER,77.0,188.0,31,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250007075.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,89.0,55,49,0.0,0,0,3,14,2,1,0,1,0,0,0,0,0,0,0,0,7.84,25.03,120,2
250116067,Mads Bidstrup,Denmark,Midfielder,UNKNOWN,,,23,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116067.jpg,0,0,0,1,2,2,0,0,7,5,1,4,2,3,0,1,0,68.0,29,20,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53,30.38,119,2
250128385,Samuel Iling-Junior,England,Forward,UNKNOWN,,,21,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128385.jpg,0,1,0,4,2,0,1,1,5,3,2,1,2,1,2,0,0,77.0,41,29,22.23,9,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14.71,32.34,118,4
250163447,Amine Adli,Morocco,Forward,UNKNOWN,,,24,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163447.jpg,0,0,2,1,3,2,1,0,2,3,0,3,1,4,1,0,0,87.34,50,45,0.0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15.3,33.7,118,3
250105167,Adam Idah,Republic of Ireland,Forward,,,,23,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105167.jpg,0,0,1,2,3,2,1,0,1,0,0,0,2,1,0,0,0,79.5,28,21,0.0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,14.82,33.01,117,4
250166916,Matias Fernandez-Pardo,Belgium,Forward,,,,19,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166916.jpg,0,0,2,3,1,0,1,0,4,1,0,1,0,2,1,0,0,90.67,22,19,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.17,34.53,117,3
250058270,Viktor Tsygankov,Ukraine,Midfielder,WINGER,70.0,175.0,26,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058270.jpg,0,5,0,1,1,1,0,0,2,2,1,1,1,2,0,0,0,86.5,34,29,28.58,7,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,14.58,31.43,117,2
250132309,Sharani Zuberu,Ghana,Forward,,,,24,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132309.jpg,0,0,1,3,0,0,0,0,3,4,1,3,5,4,2,0,0,71.0,20,15,25.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.03,35.05,117,2
250039931,Danilo,Brazil,Defender,UNKNOWN,78.0,184.0,33,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250039931.jpg,0,0,0,0,0,0,0,0,10,5,3,2,6,3,2,2,1,90.5,84,78,0.0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,12.59,32.72,117,2
250080572,Mikel Merino,Spain,Midfielder,CENTRAL_MIDFIELDER,,,28,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080572.jpg,0,0,0,0,1,1,0,0,5,6,3,3,2,2,3,0,0,82.67,32,26,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16.69,29.17,116,3
250188246,Tiago Santos,Portugal,Defender,UNKNOWN,,,22,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188246.jpg,0,0,0,5,0,0,0,0,12,5,5,0,4,0,4,0,0,82.0,48,39,20.0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,14.78,33.26,116,2
250052957,Francesco Acerbi,Italy,Defender,CENTRE_BACK,87.0,193.0,36,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052957.jpg,0,0,0,0,1,0,1,0,4,0,0,0,6,0,0,0,0,91.0,51,48,0.0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,12.48,31.78,116,2
250168465,Lovro Zvonarek,Croatia,Midfielder,UNKNOWN,,,19,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250168465.jpg,0,0,0,3,2,0,1,1,2,1,1,0,1,1,1,0,0,88.25,38,34,0.0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17.41,30.9,114,4
250113142,Jérémy Doku,Belgium,Midfielder,STRIKER,,,22,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113142.jpg,1,1,0,13,3,1,2,0,2,2,0,2,0,2,0,0,0,89.34,85,75,17.65,17,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13.17,33.17,114,3
50327423,Frenkie de Jong,Netherlands,Midfielder,CENTRAL_MIDFIELDER,68.0,178.0,27,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/50327423.jpg,0,0,0,0,2,0,0,2,5,5,1,4,0,3,1,0,0,93.67,93,89,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14.87,31.07,112,3
250063984,Leroy Sané,Germany,Midfielder,WINGER,75.0,183.0,28,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063984.jpg,0,3,0,7,3,3,0,0,2,1,0,1,0,2,0,0,0,88.5,74,64,12.5,8,1,0,0,0,0,3,0,1,0,1,0,1,0,0,0,13.86,33.83,110,4
250183092,Nino Marcelli,Slovakia,Forward,,,,19,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183092.jpg,1,0,0,0,3,0,2,1,3,0,0,0,4,0,0,0,0,60.0,28,22,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13.87,32.41,110,4
250057117,Jonas Hofmann,Germany,Midfielder,WINGER,70.0,176.0,32,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250057117.jpg,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,88.5,49,43,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.31,31.11,108,2
250068805,Marcus Thuram,France,Forward,WINGER,,,27,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250068805.jpg,0,0,2,3,5,2,2,1,2,2,1,1,0,3,4,0,0,89.0,28,24,0.0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,13.91,32.62,107,3
250010223,Rémy Cabella,France,Midfielder,ATTACKING_MIDFIELDER,62.0,171.0,34,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250010223.jpg,0,3,0,3,3,1,0,2,2,1,0,1,0,1,3,0,0,94.34,54,50,33.34,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14.19,29.21,107,3
250127239,Matteo Ruggeri,Italy,Defender,,,,22,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127239.jpg,0,0,0,0,1,0,1,0,7,1,0,1,1,0,1,0,0,80.34,60,50,60.0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13.4,29.52,107,3
250014636,Kevin Kampl,Slovenia,Midfielder,CENTRAL_MIDFIELDER,67.0,180.0,34,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014636.jpg,1,8,0,0,0,0,0,0,8,1,0,1,1,1,0,0,0,98.0,61,59,22.23,9,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,15.4,28.77,106,2
250153851,El Chadaille Bitshiabu,France,Defender,,,,19,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153851.jpg,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0,0,92.0,94,85,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.3,34.42,106,2
250132195,Richard Ledezma,USA,Midfielder,CENTRAL_MIDFIELDER,,,24,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132195.jpg,0,0,1,0,0,0,0,0,4,2,1,1,0,3,1,1,0,97.0,95,87,33.34,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.29,33.18,105,3
250023551,Mateo Kovačić,Croatia,Midfielder,ATTACKING_MIDFIELDER,77.0,178.0,30,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250023551.jpg,0,0,0,1,1,0,0,1,5,3,0,3,0,2,1,1,0,96.0,119,114,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.49,31.68,105,2
250058218,Renato Sanches,Portugal,Midfielder,CENTRAL_MIDFIELDER,70.0,176.0,27,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058218.jpg,0,1,0,0,1,0,0,1,3,2,1,1,1,0,0,1,0,83.5,31,26,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,25.3,104,2
250174830,Soungoutou Magassa,France,Midfielder,UNKNOWN,,,21,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174830.jpg,0,0,0,0,1,0,1,0,7,2,0,2,5,1,0,0,0,88.5,67,59,0.0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,13.73,30.53,104,2
250117511,Yunus Musah,USA,Midfielder,,,,21,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117511.jpg,0,0,0,3,0,0,0,0,3,3,1,2,3,2,1,0,0,93.5,46,43,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.8,33.93,104,2
250117406,Paulo Bernardo,Portugal,Midfielder,CENTRAL_MIDFIELDER,,,22,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117406.jpg,0,3,0,3,0,0,0,0,1,4,2,2,2,3,3,0,0,73.25,36,28,25.0,4,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,14.54,30.9,103,4
250146926,Randal Kolo Muani,France,Forward,UNKNOWN,,,25,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250146926.jpg,0,0,0,4,7,1,4,2,3,2,1,1,0,3,2,0,0,66.0,24,16,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13.53,30.91,103,4
250153634,Giuliano Simeone,Argentina,Forward,,,,21,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153634.jpg,0,0,1,2,2,1,0,1,2,0,0,0,1,1,0,0,0,70.34,35,25,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18,33.49,103,3
250071671,Marko Rog,Croatia,Midfielder,CENTRAL_MIDFIELDER,73.0,180.0,29,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250071671.jpg,0,0,0,5,2,2,0,0,4,4,2,2,1,3,2,1,0,87.67,31,27,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.76,32.03,103,3
250067629,Tammy Abraham,England,Forward,UNKNOWN,,,27,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067629.jpg,0,0,0,4,0,0,0,0,0,1,0,1,4,2,4,0,0,55.34,19,12,0.0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,12.74,33.26,103,3
250154302,Hendry Blank,Germany,Defender,,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154302.jpg,0,0,0,0,0,0,0,0,5,2,1,1,3,1,0,0,0,86.5,87,78,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.3,31.05,103,2
250162177,Désiré Doué,France,Forward,UNKNOWN,,,19,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250162177.jpg,0,0,1,6,2,0,0,2,2,2,1,1,0,0,0,0,0,72.0,48,36,25.0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14.71,32.85,102,4
250162865,Zeki Amdouni,Switzerland,Forward,UNKNOWN,,,23,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250162865.jpg,0,0,1,3,6,1,4,1,1,2,0,2,1,3,3,1,0,81.25,19,15,0.0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14.37,33.85,102,4
250042329,Jack Grealish,England,Midfielder,,,,29,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042329.jpg,0,1,1,3,3,0,1,2,2,0,0,0,0,0,5,0,0,97.5,50,48,50.0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,12.79,29.5,102,2
250055110,Patrik Schick,Czechia,Forward,STRIKER,73.0,186.0,28,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055110.jpg,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,89.67,28,24,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.81,32.95,101,3
250197801,Gerard Martín,Spain,Defender,,,,22,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197801.jpg,0,0,0,0,0,0,0,0,9,4,1,3,3,2,0,0,0,77.0,41,35,33.34,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.9,33.98,101,2
250088320,Ferran Torres,Spain,Forward,WINGER,,,24,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088320.jpg,0,0,0,1,3,2,0,1,1,1,0,1,1,0,0,0,0,44.5,29,25,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11.99,32.03,101,2
250132465,Darian Males,Switzerland,Midfielder,STRIKER,,,23,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132465.jpg,0,1,0,2,2,0,2,0,1,2,1,1,1,3,0,1,0,90.0,23,20,0.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,31.13,100,3
250133390,Bruno Duarte,Brazil,Forward,STRIKER,,,28,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250133390.jpg,0,0,1,0,4,1,1,2,0,1,0,1,0,1,0,0,0,52.0,29,23,100.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10.01,31.84,99,3
250104089,Angel Gomes,England,Midfielder,CENTRAL_MIDFIELDER,,,24,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104089.jpg,0,0,0,0,0,0,0,0,1,2,1,1,0,4,2,2,1,85.34,42,38,0.0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,13.54,30.34,98,3
250171045,Issa Kaboré,Burkina Faso,Defender,,,,23,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171045.jpg,0,0,1,1,0,0,0,0,4,6,2,4,2,3,0,2,0,55.5,24,16,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.57,33.51,98,2
250099459,Martin Terrier,France,Forward,WINGER,,,27,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099459.jpg,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,56.0,24,17,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13.55,31.4,97,3
250066157,Andy Robertson,Scotland,Defender,UNKNOWN,,,30,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250066157.jpg,0,5,0,1,2,0,2,0,4,3,2,1,5,1,0,1,0,92.34,48,43,0.0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,12.41,32.24,97,3
250123978,Malick Thiaw,Germany,Defender,,,,23,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123978.jpg,0,0,0,0,2,1,0,1,1,0,0,0,6,0,0,0,0,91.5,51,45,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,10.99,32.81,97,2
250098468,Luka Ivanušec,Croatia,Forward,ATTACKING_MIDFIELDER,,,25,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250098468.jpg,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,84.5,38,27,100.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.98,29.38,97,2
250080471,Diogo Jota,Portugal,Forward,STRIKER,70.0,178.0,27,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080471.jpg,0,0,1,2,2,1,1,0,1,0,0,0,0,3,0,0,0,84.0,21,18,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.54,31.8,97,2
250067334,Rick Karsdorp,Netherlands,Defender,FULL_BACK,,182.0,29,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067334.jpg,0,0,0,1,1,0,1,0,4,2,1,1,0,1,1,1,0,90.5,72,64,50.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.21,30.79,96,2
250132322,Bremer,Brazil,Defender,UNKNOWN,,,27,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132322.jpg,0,0,0,0,0,0,0,0,16,4,4,0,7,0,0,0,0,97.0,70,66,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11.15,31.5,96,2
